48
24
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
[0,0.0654498469497874,0]
