48
24
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
[0,-0.0327249234748937,0]
