48
24
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0,0]
[0,0.00201690248360465,0]
[0,0.00593706906321659,0]
[0,0.00968680424137129,0]
[0,0.0132660905647762,0]
[0,0.0166749454867239,0]
[0,0.0199133341006293,0]
[0,0.02298130876637,0]
[0,0.0258788345773609,0]
[0,0.028605911533602,0]
[0,0.0311625047285084,0]
[0,0.0335487537884201,0]
[0,0.0357644841804119,0]
[0,0.0378097831709465,0]
[0,0.0396845984001463,0]
[0,0.0413891044009365,0]
[0,0.0429230917338068,0]
[0,0.0442865778520498,0]
[0,0.0454796500221281,0]
[0,0.0465024827769668,0]
[0,0.0473544477980353,0]
[0,0.0480363479367896,0]
[0,0.0485476246878687,0]
[0,0.0488885049440758,0]
[0,0.0490590236119955,0]
[0,0.0490589712521181,0]
[0,0.0488885747572458,0]
[0,0.0485476770477464,0]
[0,0.0480363479367895,0]
[0,0.0473545176112054,0]
[0,0.046502220977579,0]
[0,0.0454797896484682,0]
[0,0.0442864731322948,0]
[0,0.0429233360799021,0]
[0,0.0413888775081335,0]
[0,0.0396846507600239,0]
[0,0.0378097308110689,0]
[0,0.035764449273827,0]
[0,0.0335490679476853,0]
[0,0.0311623825554609,0]
[0,0.028605946440187,0]
[0,0.0258786600444356,0]
[0,0.0229812913130775,0]
[0,0.0199136657131872,0]
[0,0.0166747709537987,0]
[0,0.0132658462186809,0]
[0,0.00968694386771163,0]
[0,0.0059371039698016,0]
[0,0.00201690248360468,0]
